date,mom,rev,bench,combined_60_40,combined_50_50
2022-05-13,0.02142006799526386,0.00742780115745445,0.015208492544798169,0.015823161260140096,0.014423934576359154
2022-05-16,-0.006424773027577824,0.004323898390687697,0.0006191514922939678,-0.002125304460271615,-0.0010504373184450633
2022-05-17,0.0175285784637369,0.00443491842939947,0.014386536790209403,0.012291114450001927,0.010981748446568185
2022-05-18,-0.0317088688851912,-0.028512135759602875,-0.03496709268906917,-0.03043017563495587,-0.030110502322397037
2022-05-19,-0.008646585719694788,-0.010970847370132653,-0.013115343278434888,-0.009576290379869934,-0.00980871654491372
2022-05-20,-0.00026573698808163293,0.003183769254598401,3.5434901966224785e-05,0.0011140655089903807,0.001459016133258384
2022-05-23,0.014079672627787865,0.01969536886776546,0.019660965563844002,0.016325951123778902,0.016887520747776663
2022-05-24,-0.010859499616489021,0.006704439895574232,0.0007497642351148581,-0.0038339238116637197,-0.0020775298604573944
2022-05-25,0.011038511221246772,0.0006210854672303867,0.006135306738367152,0.006871540919640218,0.005829798344238579
2022-05-26,0.018538361673422488,0.009228521292630631,0.016136703515533535,0.014814425521105744,0.01388344148302656
2022-05-27,0.019223266685694407,0.019439587401744562,0.018643145881793277,0.01930979497211447,0.019331427043719485
2022-05-31,-0.0010968119741034954,-0.004292265776892901,-0.005457580925853356,-0.0023749934952192577,-0.002694538875498198
2022-06-01,0.0050880309641561094,-0.0006312480986745417,-0.0038090326091863025,0.002800319339023849,0.002228391432740784
2022-06-02,0.020451551133822576,0.02003073029726976,0.014428779985141471,0.02028322279920145,0.02024114071554617
2022-06-03,-0.014773601619448185,-0.015016705764862248,-0.011190607798067798,-0.014870843277613809,-0.014895153692155216
2022-06-06,-0.0030792279687000823,-0.0014509396091987314,0.00010849995240613808,-0.002427912624899542,-0.002265083788949407
2022-06-07,0.007663063500485734,0.008496262132073662,0.0076288163849647095,0.007996342953120905,0.008079662816279698
2022-06-08,-0.00808778790828868,-0.008456032502196176,-0.008852432025015733,-0.008235085745851679,-0.008271910205242428
2022-06-09,-0.018732255622793126,-0.022528565365158792,-0.02051394640562998,-0.020250779519739394,-0.02063041049397596
2022-06-10,-0.0299564824725439,-0.026614576722606365,-0.026553205496910426,-0.028619720172568888,-0.028285529597575132
2022-06-13,-0.03192206839624412,-0.029491661589302165,-0.028462829178319438,-0.030949905673467337,-0.030706864992773142
2022-06-14,-0.003263369427413454,-0.0013527481390979146,-0.004000048373523635,-0.0024991209120872383,-0.0023080587832556843
2022-06-15,0.013393602654451886,0.01016476229167762,0.010276755937375759,0.01210206650934218,0.011779182473064753
2022-06-16,-0.030346890913061086,-0.02241699414327114,-0.023049928691851074,-0.027174932205145108,-0.026381942528166114
2022-06-17,0.007708539707856676,0.0011797956839196821,-0.00040849553346578027,0.005097042098281879,0.004444167695888179
2022-06-21,0.008255933942977522,0.014632056817563743,0.01921776636782324,0.01080638309281201,0.011443995380270633
2022-06-22,-0.004412577572448395,-0.00488252601556638,-0.004573770236169339,-0.004600556949695589,-0.004647551794007387
2022-06-23,0.008135495969499917,-0.0030691698935506606,0.004508214046421433,0.0036536296242796855,0.0025331630379746284
2022-06-24,0.03203269877948345,0.026932365698134175,0.02791822288654333,0.02999256554694374,0.029482532238808812
2022-06-27,-0.010351662870528577,-0.004978595529808061,-0.0037974194252229365,-0.00820243593424037,-0.007665129200168319
2022-06-28,-0.01791275942905768,-0.01593239181582473,-0.016052070661935258,-0.0171206123837645,-0.016922575622441205
2022-06-29,-0.0004041236070299048,7.454574107268463e-05,-8.228158557688214e-05,-0.000212655867788869,-0.00016478893297861008
2022-06-30,-0.010551265902873586,-0.006244311817512838,-0.007024111766902319,-0.008828484268729286,-0.008397788860193212
2022-07-01,0.007456375224834666,0.011407959418290536,0.00913023509061306,0.009037008902217016,0.009432167321562601
2022-07-05,0.0037770528862621777,-0.00232447745682951,-0.002810403289507768,0.0013364407490255026,0.0007262877147163338
2022-07-06,-0.0005680065196775885,0.002664988359239784,0.0019848628594163475,0.0007251914318893606,0.0010484909197810977
2022-07-07,0.015916295841267525,0.01113313206783162,0.01283005282753491,0.014003030331893162,0.013524713954549572
2022-07-08,0.00010375556069863734,-0.002116585350313116,-0.0026122989600092517,-0.000784380803706064,-0.0010064148948072393
2022-07-11,-0.00844839877569814,-0.0052916979048929225,-0.005860372117029389,-0.007185718427376054,-0.0068700483402955315
2022-07-12,-0.008579208658195947,-0.0009877346038770218,-0.004949371832023042,-0.005542619036468377,-0.004783471631036484
2022-07-13,-0.0012446400856236384,-0.002973496049410662,-0.005446598164283611,-0.001936182471138448,-0.0021090680675171503
2022-07-14,-0.005753319267922774,0.0024098369990910307,-0.004951724763838983,-0.002488056761117252,-0.0016717411344158717
2022-07-15,0.017498747846992124,0.01268120796085448,0.018518879431502322,0.015571731892537067,0.015089977903923302
2022-07-18,-0.005373959988944965,-0.009366031231185734,-0.00636276837585692,-0.006970788485841273,-0.00736999561006535
2022-07-19,0.025341092386506947,0.01710170165269531,0.024024964435655383,0.022045336092982294,0.02122139701960113
2022-07-20,0.006906988292420868,-0.0006945002405940315,0.002456398300216822,0.003866392879214908,0.0031062440259134183
2022-07-21,0.0056217076202309535,0.0023772711056866402,0.003358720548966243,0.004323933014413228,0.003999489362958797
2022-07-22,-0.005867072558132791,-0.008957629202896111,-0.00678282359464677,-0.007103295216038119,-0.007412350880514451
2022-07-25,0.0032527903046473128,0.0012125613794882195,0.0029013982987853293,0.0024366987345836753,0.002232675842067766
2022-07-26,-0.01452063611590626,-0.012999897178361808,-0.007455854293165198,-0.013912340540888479,-0.013760266647134034
2022-07-27,0.018024538100616994,0.010047023597732796,0.014360192067142785,0.014833532299463315,0.014035780849174895
2022-07-28,0.009395834113990587,0.007358831004112165,0.009629489396876911,0.008581032870039218,0.008377332559051376
2022-07-29,0.020550812375206062,0.016264562271350647,0.007943136419647834,0.018836312333663896,0.018407687323278354
2022-08-01,-0.006620830247418108,-0.0012944905032606924,-0.00010169326912179422,-0.004490294349755142,-0.0039576603753394
2022-08-02,-0.011278848633066052,-0.015332700162900337,-0.01325196925668759,-0.012900389244999765,-0.013305774397983194
2022-08-03,0.012575795889180785,0.013586010015934624,0.012067183749577381,0.012979881539882322,0.013080902952557705
2022-08-04,-0.00015398705944691393,-0.0007603884518850856,-0.003697592053769294,-0.00039654761642218264,-0.0004571877556659998
2022-08-05,0.005688293370792463,0.0033417737090382094,0.002277389285325171,0.004749685506090761,0.004515033539915336
2022-08-08,-0.004167386577501597,-0.0013742988414682245,0.0012193235574331496,-0.0030501514830882483,-0.002770842709484911
2022-08-09,-0.0008358605724669843,-0.0042805187137952005,-0.0017062026328961144,-0.002213723828998271,-0.0025581896431310924
2022-08-10,0.015444507432764265,0.014100315772797023,0.01696594756324199,0.014906830768777368,0.014772411602780644
2022-08-11,0.0039046357260523745,0.004633950719955315,0.0034806383492056447,0.004196361723613551,0.004269293223003845
2022-08-12,0.010368501259015117,0.014334672451479902,0.012967176909605804,0.01195496973600103,0.01235158685524751
2022-08-15,0.0020118245293554438,0.00602636013470792,0.004146481389419199,0.0036176387714964343,0.004019092332031682
2022-08-16,0.0022472898895147253,0.004489292957007507,0.0070565248117056,0.0031440911165118383,0.003368291423261116
2022-08-17,-0.002465611325619399,-0.0018964442317641605,-0.004981447102663017,-0.002237944488077304,-0.0021810277786917798
2022-08-18,0.00036596185279424986,0.0017216720888226789,0.0028630971966936425,0.0009082459472056216,0.0010438169708084644
2022-08-19,-0.012450431481556112,-0.007877233396015537,-0.00939905804385388,-0.010621152247339881,-0.010163832438785825
2022-08-22,-0.01639828448814462,-0.018375179719049894,-0.01959440447394345,-0.01718904258050673,-0.017386732103597258
2022-08-23,0.0009631980832998099,-0.0046206943097363284,-0.002758504780434934,-0.0012703588739146456,-0.0018287481132182593
2022-08-24,-0.004193323260900161,-0.0027743632434186205,0.0011558979758243826,-0.0036257392539075454,-0.003483843252159391
2022-08-25,0.016040567858525145,0.011276133634889218,0.010619050388609663,0.014134794169070774,0.013658350746707182
2022-08-26,-0.03025243082798501,-0.03203695675761875,-0.03047222918297421,-0.030966241199838505,-0.03114469379280188
2022-08-29,-0.0057286382455185025,-0.0047996095429937435,-0.006485489053418725,-0.005357026764508599,-0.005264123894256123
2022-08-30,-0.018269849051726017,-0.012417281131010593,-0.010166221937246478,-0.01592882188343985,-0.015343565091368305
2022-08-31,-0.010582962417940989,-0.009185034642641976,-0.009007685382277142,-0.010023791307821384,-0.009883998530291482
2022-09-01,-0.000646406364420371,0.003502381595725801,0.003312586406401863,0.0010131088196380978,0.001427987615652715
2022-09-02,-0.0069236115099032824,-0.01376208165606252,-0.011074123680981929,-0.009658999568366976,-0.0103428465829829
2022-09-06,-0.005101798403878033,-0.006612699517271614,-0.006775591342660814,-0.005706158849235465,-0.0058572489605748235
2022-09-07,0.008866487121508726,0.015133972960295727,0.013967588065784797,0.011373481457023528,0.012000230040902227
2022-09-08,0.0052201750017242254,0.0024177463721686276,0.005568363280793909,0.004099203549901986,0.0038189606869464265
2022-09-09,0.01891159644319229,0.014772730254606126,0.014308137960890921,0.017256049967757824,0.01684216334889921
2022-09-12,0.012477399827209412,0.007410354395992913,0.00839617140518878,0.010450581654722811,0.009943877111601163
2022-09-13,-0.04701524105941479,-0.034599901176065595,-0.039648126086929136,-0.04204910510607511,-0.04080757111774019
2022-09-14,0.002639691071568917,0.0020050495522352385,0.0015036212886370137,0.0023858344638354456,0.0023223703119020778
2022-09-15,-0.014949021962533893,-0.013689732603287541,-0.008139457405314854,-0.014445306218835352,-0.014319377282910717
2022-09-16,-0.008184638200604555,-0.0012939265570139913,-0.0042098126943035385,-0.005428353543168329,-0.004739282378809273
2022-09-19,0.011329144518825052,0.003926940959086966,0.006260627269208063,0.008368263094929818,0.007628042738956009
2022-09-20,-0.009248895973464455,-0.007138024281462485,-0.010982976478321582,-0.008404547296663668,-0.00819346012746347
2022-09-21,-0.0215266911032177,-0.014664318408832866,-0.0177591445615356,-0.018781742025463767,-0.018095504756025282
2022-09-22,-0.007396457781407739,-0.00036704579283763916,-0.004009983273381534,-0.004584692985979699,-0.003881751787122689
2022-09-23,-0.0230897459572319,-0.010773785864655716,-0.017230621620157427,-0.018163361920201425,-0.016931765910943808
2022-09-26,-0.01381656241108542,-0.008657674323538589,-0.011109236490907004,-0.011753007176066687,-0.011237118367312005
2022-09-27,-0.0030369988921651325,-0.005191554574535573,-0.004267515202862504,-0.0038988211651133087,-0.004114276733350353
2022-09-28,0.022220213967183655,0.01486006337147594,0.01837772521923453,0.01927615372890057,0.018540138669329798
2022-09-29,-0.016479952717175395,-0.011942351543298702,-0.016705731020170478,-0.014664912247624716,-0.014211152130237048
2022-09-30,-0.01406247419322848,-0.014586548021698453,-0.01983393110306131,-0.01427210372461647,-0.014324511107463467
2022-10-03,0.036038220921512654,0.023490790593534205,0.027937275812613738,0.031019248790321273,0.02976450575752343
2022-10-04,0.031003689312152583,0.0227357939040036,0.028328889848235672,0.027696531148892988,0.02686974160807809
2022-10-05,0.00040479557730810356,-0.0028816789707081236,-0.001954474379414428,-0.0009097942418983873,-0.00123844169670001
2022-10-06,-0.003738021468739916,-0.012527321762058508,-0.012160178981534209,-0.007253741586067353,-0.008132671615399212
2022-10-07,-0.017652607604311643,-0.019295249553597515,-0.021877736727516695,-0.01830966438402599,-0.01847392857895458
2022-10-10,-0.0010741478711538965,-0.000614121918924182,-0.0029166031997258646,-0.0008901374902620107,-0.0008441348950390393
2022-10-11,-0.004810794593331447,-0.00215732190939244,-0.0008237342295456251,-0.003749405519755844,-0.0034840582513619434
2022-10-12,-0.0030316194512353123,-0.000725016967926928,-0.0005340869991045105,-0.0021089784579119584,-0.0018783182095811202
2022-10-13,0.03643276735072409,0.024909354890103597,0.029547556444601053,0.03182340236647589,0.030671061120413845
2022-10-14,-0.02423053124040353,-0.013099861956105463,-0.01400555448335572,-0.019778263526684305,-0.018665196598254497
2022-10-17,0.015380408562811754,0.021246395709752397,0.019230797303270597,0.017726803421588014,0.018313402136282075
2022-10-18,0.014453602882327221,0.013936848805062185,0.011253147698620403,0.014246901251421206,0.014195225843694703
2022-10-19,-0.003266650836605045,-0.004751064399662996,-0.003275637457696212,-0.003860416261828226,-0.004008857618134021
2022-10-20,-0.00578254603797812,-0.0017750719792128944,-0.0022356594484328474,-0.00417955641447203,-0.0037788090085955073
2022-10-21,0.020407426421593655,0.02294791782476535,0.023187591496717452,0.021423622982862336,0.021677672123179503
2022-10-24,0.009513310836446243,0.011259587410738847,0.012353848720212834,0.010211821466163284,0.010386449123592545
2022-10-25,0.015710237928695747,0.015219496304972102,0.013018173437680414,0.01551394127920629,0.015464867116833925
2022-10-26,-0.007309096666798798,-0.006319227213881118,0.0002467685984630652,-0.006913148885631726,-0.006814161940339958
2022-10-27,0.003403841039901989,-0.00017554084871795883,0.003704226324796167,0.0019720882844540097,0.0016141500955920152
2022-10-28,0.0224479753175586,0.03396129240836521,0.02833666297388504,0.027053302153881242,0.028204633862961903
2022-10-31,-0.009340383948531428,-0.007531449741990381,-0.005724617986570091,-0.008616810265915008,-0.008435916845260905
2022-11-01,-0.002892697937118216,-0.0009557633670053134,-0.0018388223861809383,-0.002117924109073055,-0.0019242306520617647
2022-11-02,-0.016557088497672012,-0.017194735507989667,-0.01630363754298647,-0.016812147301799075,-0.01687591200283084
2022-11-03,-0.007747651451280868,-0.006983876769438346,-0.0055023939392007115,-0.00744214157854386,-0.007365764110359607
2022-11-04,0.020893990617710356,0.015312414013360032,0.0156599335335057,0.018661359975970227,0.018103202315535194
2022-11-07,0.008673695514181068,0.009022181391560968,0.01053874214980799,0.008813089865133027,0.008847938452871018
2022-11-08,0.004347728691270536,0.009330921151743388,0.008689330528251604,0.006341005675459676,0.006839324921506962
2022-11-09,-0.02139058703239638,-0.016827537307950835,-0.021290380959302024,-0.01956536714261816,-0.019109062170173607
2022-11-10,0.04064712513452151,0.03632846127212841,0.04139584944827024,0.03891965958956427,0.03848779320332496
2022-11-11,0.01721283759676151,0.0011443864414735216,0.006331232605939485,0.010785457134646315,0.009178612019117516
2022-11-14,-0.007696817097900377,-0.0033432485592720385,-0.005090773169752705,-0.005955389682449042,-0.005520032828586208
2022-11-15,0.00026656473066100084,0.0055827274190574094,0.003664478195947618,0.0023930298060195645,0.002924646074859205
2022-11-16,-0.007035176941754373,-0.0007490145262281089,-0.004631940480890995,-0.004520711975543867,-0.003892095733991241
2022-11-17,-0.0012118279350178396,-0.001323653067986652,0.001690433872206576,-0.0012565579882053645,-0.0012677405015022458
2022-11-18,0.0020511786970107693,0.0018766416663931196,0.005694044838130186,0.0019813638847637092,0.0019639101817019444
2022-11-21,-0.000397540449383893,-0.0035012174791648754,0.00018097700805230765,-0.001639011261296286,-0.0019493789642743842
2022-11-22,0.013197569268270204,0.012568043962806419,0.01255778731813928,0.01294575914608469,0.012882806615538311
2022-11-23,0.0007120912057900775,0.0023766250107688514,0.0028406675633079193,0.001377904727781587,0.0015443581082794644
2022-11-25,-0.0027608018968526826,0.0015163723014450792,0.002366396356984657,-0.001049932217533578,-0.0006222147977038017
2022-11-28,-0.015552514586071431,-0.017423420176531423,-0.014651842261387382,-0.01630087682225543,-0.016487967381301427
2022-11-29,0.004891165527507457,0.004190633192324933,0.0020141613037376604,0.004610952593434447,0.004540899359916195
2022-11-30,0.020047412618932725,0.025634120209687028,0.022582271477890936,0.022282095655234445,0.022840766414309877
2022-12-01,-0.00035693493817778865,-0.007433183338761196,-0.004677805588438555,-0.003187434298411152,-0.003895059138469492
2022-12-02,0.0006814288934531287,-0.0019324433170028188,0.0014589164797147447,-0.00036411999072925036,-0.000625507211774845
2022-12-05,-0.010081792357506392,-0.01814566065635259,-0.015036165806468604,-0.013307339677044873,-0.014113726506929491
2022-12-06,-0.011402931751714696,-0.010690406041526268,-0.011183544887301888,-0.011117921467639324,-0.011046668896620482
2022-12-07,-0.0017054099069725437,-0.0007181828897849796,-0.0007751648655046628,-0.001310519100097518,-0.0012117963983787616
2022-12-08,0.004043824307423005,0.003728692200090311,0.005594637883154396,0.003917771464489928,0.003886258253756658
2022-12-09,-0.00867376387873875,-0.006395610862792278,-0.0077811951889581454,-0.007762502672360162,-0.007534687370765514
2022-12-12,0.015090032930749286,0.014079178467061748,0.01591078987228034,0.014685691145274272,0.014584605698905517
2022-12-13,0.0075084092557879956,0.001631482792771255,0.004212326864477367,0.0051576386705813,0.004569946024279625
2022-12-14,-0.005565923619117119,-0.005514512992354947,-0.004652663521555245,-0.00554535936841225,-0.005540218305736033
2022-12-15,-0.01970686549114653,-0.021168466116143203,-0.02312751277113212,-0.0202915057411452,-0.020437665803644867
2022-12-16,-0.006779987610308846,-0.005406456828463413,-0.008646313740192535,-0.0062305752975706724,-0.00609322221938613
2022-12-19,-0.008202495845857305,-0.007458461125026239,-0.005596714150849391,-0.007904881957524878,-0.007830478485441772
2022-12-20,-0.0016491462860974693,0.004388246898046733,0.0031572421905747827,0.0007658109875602116,0.0013695503059746317
2022-12-21,0.010569371702151553,0.021575322413142084,0.017823935441363625,0.014971751986547766,0.01607234705764682
2022-12-22,-0.011022505158193696,-0.0087122785738446,-0.010210083915391466,-0.010098414524454058,-0.009867391866019148
2022-12-23,0.0038151658356628815,0.004711075433962764,0.0053094409467311365,0.004173529674982834,0.0042631206348128226
2022-12-27,-0.001775379681495326,0.0017650977147720681,0.0019326916094848379,-0.00035918872298836826,-5.140983361628937e-06
2022-12-28,-0.012783758391501476,-0.010243299332778455,-0.012592852953354106,-0.011767574768012268,-0.011513528862139966
2022-12-29,0.013580860125647298,0.009880711672413112,0.012453892449271864,0.012100800744353624,0.011730785899030205
2022-12-30,-0.0006442486269382375,-0.0021541319870511666,-0.0014010132857622537,-0.0012482019709834091,-0.001399190306994702
